year,title,category,nominee,artist,nominated,decade
2005,48th Annual GRAMMY Awards  (2005),Best Country Performance By A Duo Or Group With Vocal,Restless,Alison Krauss And Union Station,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Country Collaboration With Vocals,Like We Never Loved At All,Faith Hill & Tim McGraw,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Country Instrumental Performance,Unionhouse Branch,Alison Krauss And Union Station,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Country Song,Bless The Broken Road,Rascal Flatts,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Country Album,Lonely Runs Both Ways,Alison Krauss And Union Station,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Bluegrass Album,The Company We Keep,The Del McCoury Band,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best New Age Album,Silver Solstice,Paul Winter Consort,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Contemporary Jazz Album,The Way Up,Pat Metheny Group,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Jazz Vocal Album,"Good Night, And Good Luck.",Dianne Reeves,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Jazz Instrumental Solo,Why Was I Born?,Sonny Rollins,True,2000
2005,48th Annual GRAMMY Awards  (2005),"Best Jazz Instrumental Album, Individual or Group",Beyond The Sound Barrier,Wayne Shorter Quartet,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Large Jazz Ensemble Album,Overtime,Dave Holland Big Band,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Latin Jazz Album,Listen Here!,Eddie Palmieri,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Gospel Performance,Pray,CeCe Winans,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Gospel Song,Be Blessed,Yolanda Adams,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Rock Gospel Album,Until My Heart Caves In,Audio Adrenaline,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Pop/Contemporary Gospel Album,Lifesong,Casting Crowns,True,2000
2005,48th Annual GRAMMY Awards  (2005),"Best Southern, Country, or Bluegrass Gospel Album",Rock Of Ages...Hymns & Faith,Amy Grant,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Traditional Soul Gospel Album,"Psalms, Hymns & Spiritual Songs",Donnie McClurkin,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Contemporary Soul Gospel Album,Purified,CeCe Winans,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Gospel Choir Or Chorus Album,One Voice,Gladys Knight & The Saints Unified Voices,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Latin Pop Album,Escucha,Laura Pausini,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Latin Rock/Alternative Album,Fijación Oral Vol. 1,Shakira,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Traditional Tropical Latin Album,Bebo De Cuba,Bebo Valdés,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Salsa/Merengue Album,Son Del Alma,Willy Chirino,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Mexican/Mexican-American Album,México En La Piel,Luis Miguel,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Tejano Album,Chicanisimo,Little Joe Y La Familia,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Traditional Blues Album,80,B.B. King & Friends,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Contemporary Blues Album,Cost Of Living,Delbert McClinton,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Traditional Folk Album,Fiddler's Green,Tim O'Brien,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Contemporary Folk Album,Fair & Square,John Prine,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Native American Music Album,Sacred Ground - A Tribute To Mother Earth,Various Artists,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Hawaiian Music Album,Masters Of Hawaiian Slack Key Guitar - Vol. 1,Various Artists,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Reggae Album,Welcome To Jamrock,Damian Marley,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Traditional World Music Album,In The Heart Of The Moon,Ali Farka Touré & Toumani Diabaté,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Contemporary World Music Album,Eletracústico,Gilberto Gil,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Polka Album,"Shake, Rattle And Polka!",Jimmy Sturr And His Orchestra,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Musical Album For Children,Songs From The Neighborhood - The Music Of Mister Rogers,Various Artists,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Spoken Word Album For Children,Marlo Thomas & Friends: Thanks & Giving All Year Long,Various Artists,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Spoken Word Album,Dreams From My Father (Senator Barack Obama),Senator Barack Obama,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Comedy Album,Never Scared,Chris Rock,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Musical Show Album,Monty Python's Spamalot,"Original Broadway Cast Including David Hyde Pierce, Tim Curry, Hank Azaria & Sara Ramirez",True,2000
2005,48th Annual GRAMMY Awards  (2005),"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",Ray,Ray Charles,True,2000
2005,48th Annual GRAMMY Awards  (2005),"Best Score Soundtrack Album For Motion Picture, Television Or Other Visual Media",Ray,Various Artists,True,2000
2005,48th Annual GRAMMY Awards  (2005),"Best Song Written For Motion Picture, Television Or Other Visual Media",Believe (From The Polar Express),"Glen Ballard & Alan Silvestri, songwriters (Josh Groban)",True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Instrumental Composition,Into The Light,Billy Childs Ensemble,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Instrumental Arrangement,The Incredits,Various Artists,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Instrumental Arrangement Accompanying Vocalist(s),What Are You Doing The Rest Of Your Life?,Chris Botti & Sting,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Recording Package,The Forgotten Arm,Aimee Mann,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Boxed Or Special Limited Edition Package,The Legend,Johnny Cash,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Album Notes,The Complete Library Of Congress Recordings By Alan Lomax,Jelly Roll Morton,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Historical Album,The Complete Library Of Congress Recordings By Alan Lomax,Jelly Roll Morton,True,2000
2005,48th Annual GRAMMY Awards  (2005),"Best Engineered Album, Non-Classical",Back Home,Eric Clapton,True,2000
2005,48th Annual GRAMMY Awards  (2005),"Producer Of The Year, Non-Classical",Steve Lillywhite,Steve Lillywhite,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Surround Sound Album,Brothers In Arms - 20th Anniversary Edition,Dire Straits,True,2000
2005,48th Annual GRAMMY Awards  (2005),"Best Engineered Album, Classical",Mendelssohn: The Complete String Quartets,Emerson String Quartet,True,2000
2005,48th Annual GRAMMY Awards  (2005),"Producer Of The Year, Classical",Tim Handley,Tim Handley,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Classical Album,Bolcom: Songs Of Innocence And Of Experience,Leonard Slatkin,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Orchestral Performance,Shostakovich: Sym. No. 13,Symphonieorchester Des Bayerischen Rundfunks,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Opera Recording,Verdi: Falstaff,London Symphony Chorus; London Symphony Orchestra,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Choral Performance,Bolcom: Songs Of Innocence And Of Experience,"Christine Brewer, Measha Brueggergosman, Ilana Davidson, Nmon Ford, Linda Hohenfeld, Joan Morris, Carmen Pelton, Marietta Simpson & Thomas Young; Michigan State University Children's Choir, University Musical Society Choral Union, University Of Michigan Chamber Choir, University Of Michigan Orpheus Singers & University Of Michigan University Choir; University Of Michigan School Of Music Symphony Orchestra",True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Instrumental Soloist(s) Performance (with Orchestra),Beethoven: Piano Cons. Nos. 2 & 3,Mahler Chamber Orchestra,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Instrumental Soloist Performance (without Orchestra),"Scriabin, Medtner, Stravinsky",Evgeny Kissin,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Chamber Music Performance,Mendelssohn: The Complete String Quartets,"Eugene Drucker, Lawrence Dutton, David Finckel & Philip Setzer",True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Small Ensemble Performance (with or without Conductor),"Boulez: Le Marteau Sans Maître, Dérive 1 & 2","Odile Auboin, Vincent Bauer, Michel Cerutti, Samuel Favre, Marie-Therese Ghirardi & Emmanuelle Ophèle",True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Classical Vocal Performance,Bach: Cantatas,Rainer Kussmaul; Berlin Baroque Soloists,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Classical Contemporary Composition,Bolcom: Songs Of Innocence And Of Experience,William Bolcom,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Classical Crossover Album,4 + Four,Turtle Island String Quartet With Ying Quartet,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Short Form Music Video,Lose Control,Missy Elliott Featuring Ciara & Fat Man Scoop,True,2000
2005,48th Annual GRAMMY Awards  (2005),Best Long Form Music Video,No Direction Home,Bob Dylan,True,2000
2004,47th Annual GRAMMY Awards  (2004),Record Of The Year,Here We Go Again,Ray Charles & Norah Jones,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Urban/Alternative Performance,Cross My Mind,Jill Scott,True,2000
2004,47th Annual GRAMMY Awards  (2004),Album Of The Year,Genius Loves Company,Ray Charles & Various Artists,True,2000
2004,47th Annual GRAMMY Awards  (2004),Song Of The Year,Daughters,John Mayer,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best New Artist,Maroon 5,Maroon 5,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Female Pop Vocal Performance,Sunrise,Norah Jones,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Male Pop Vocal Performance,Daughters,John Mayer,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Pop Performance By A Duo Or Group With Vocal,Heaven,Los Lonely Boys,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Pop Collaboration With Vocals,Here We Go Again,Ray Charles & Norah Jones,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Pop Instrumental Performance,11th Commandment,Ben Harper,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Pop Instrumental Album,Henry Mancini: Pink Guitar,Various Artists,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Pop Vocal Album,Genius Loves Company,Ray Charles & Various Artists,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Dance Recording,Toxic,Britney Spears,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Electronic/Dance Album,Kish Kash,Basement Jaxx,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Traditional Pop Vocal Album,Stardust...The Great American Songbook Volume III,Rod Stewart,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Solo Rock Vocal Performance,Code Of Silence,Bruce Springsteen,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rock Performance By A Duo Or Group With Vocal,Vertigo,U2,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Hard Rock Performance,Slither,Velvet Revolver,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Metal Performance,Whiplash,Motörhead,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rock Instrumental Performance,Mrs. O'Leary's Cow,Brian Wilson,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rock Song,Vertigo,"Bono, Adam Clayton, The Edge & Larry Mullen, Jr.",True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rock Album,American Idiot,Green Day,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Alternative Music Album,A Ghost Is Born,Wilco,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Female R&B Vocal Performance,If I Ain't Got You,Alicia Keys,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Male R&B Vocal Performance,Call My Name,Prince,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best R&B Performance By A Duo Or Group With Vocals,My Boo,Usher & Alicia Keys,True,2000
1982,25th Annual GRAMMY Awards  (1982),Best Recording For Children,In Harmony 2,Various Artists,True,1980
2004,47th Annual GRAMMY Awards  (2004),Best R&B Song,You Don't Know My Name,Alicia Keys,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best R&B Album,The Diary Of Alicia Keys,Alicia Keys,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Contemporary R&B Album,Confessions,Usher,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rap Solo Performance,99 Problems,Jay-Z,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rap Performance By A Duo Or Group,Let's Get It Started,The Black Eyed Peas,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rap/Sung Collaboration,Yeah!,Usher Featuring Lil Jon & Ludacris,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rap Song,Jesus Walks,Kanye West,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rap Album,The College Dropout,Kanye West,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Female Country Vocal Performance,Redneck Woman,Gretchen Wilson,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Male Country Vocal Performance,Live Like You Were Dying,Tim McGraw,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Country Performance By A Duo Or Group With Vocal,Top Of The World,Dixie Chicks,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Country Collaboration With Vocals,Portland Oregon,Loretta Lynn & Jack White,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Country Instrumental Performance,Earl's Breakdown,"Nitty Gritty Dirt Band Featuring Earl Scruggs, Randy Scruggs, Vassar Clements & Jerry Douglas",True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Country Song,Live Like You Were Dying,Tim McGraw,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Country Album,Van Lear Rose,Loretta Lynn,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Bluegrass Album,Brand New Strings,Ricky Skaggs & Kentucky Thunder,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best New Age Album,Returning,Will Ackerman,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Contemporary Jazz Album,Unspeakable,Bill Frisell,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Jazz Vocal Album,"R.S.V.P. (Rare Songs, Very Personal)",Nancy Wilson,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Jazz Instrumental Solo,Speak Like A Child,Herbie Hancock,True,2000
2004,47th Annual GRAMMY Awards  (2004),"Best Jazz Instrumental Album, Individual or Group",Illuminations,"McCoy Tyner With Gary Bartz, Terence Blanchard, Christian McBride & Lewis Nash",True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Large Jazz Ensemble Album,Concert In The Garden,Maria Schneider Orchestra,True,2000
1977,20th Annual GRAMMY Awards  (1977),Best Classical Vocal Soloist Performance,Bach: Arias,Academy Of St. Martin-In-The Fields,True,1970
2004,47th Annual GRAMMY Awards  (2004),Best Latin Jazz Album,Land Of The Sun,Charlie Haden,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Gospel Performance,Heaven Help Us All,Ray Charles & Gladys Knight,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Rock Gospel Album,Wire,Third Day,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Pop/Contemporary Gospel Album,All Things New,Steven Curtis Chapman,True,2000
2004,47th Annual GRAMMY Awards  (2004),"Best Southern, Country, or Bluegrass Gospel Album",Worship & Faith,Randy Travis,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Traditional Soul Gospel Album,There Will Be A Light,Ben Harper & The Blind Boys Of Alabama,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Contemporary Soul Gospel Album,Nothing Without You,Smokie Norful,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Gospel Choir Or Chorus Album,Live...This is Your House,The Brooklyn Tabernacle Choir,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Latin Pop Album,Amar Sin Mentiras,Marc Anthony,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Latin Rock/Alternative Album,Street Signs,Ozomatli,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Traditional Tropical Latin Album,¡Ahora Sí!,"Israel López ""Cachao""",True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Salsa/Merengue Album,Across 110th Street,Spanish Harlem Orchestra Featuring Rubén Blades,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Mexican/Mexican-American Album,Intimamente,Intocable,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Tejano Album,"Polkas, Gritos y Acordeónes","David Lee Garza, Joel Guzman & Sunny Sauceda",True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Traditional Blues Album,Blues To The Bone,Etta James,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Contemporary Blues Album,Keep It Simple,Keb' Mo',True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Traditional Folk Album,Beautiful Dreamer - The Songs Of Stephen Foster,Various Artists,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Contemporary Folk Album,The Revolution Starts...Now,Steve Earle,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Native American Music Album,Cedar Dream Songs,Bill Miller,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Hawaiian Music Album,Slack Key Guitar Volume 2,Various Artists,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Reggae Album,True Love,Toots & The Maytals,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Traditional World Music Album,Raise Your Spirit Higher,Ladysmith Black Mambazo,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Contemporary World Music Album,Egypt,Youssou N'Dour,True,2000
2004,47th Annual GRAMMY Awards  (2004),Best Polka Album,Let's Kiss: 25th Anniversary Album,Brave Combo,True,2000
